P_START_LETTER,P_END_LETTER,TABLE_NAME,COLUMN_NAME,OBJECT_TYPE,DATA_TYPE,DATA_LENGTH,CHAR_LENGTH
T,Z,WIS_RESOURCES_B,ATTRIBUTE_DATE4,VIEW,DATE,7,0
T,Z,WIS_RESOURCES_B,ATTRIBUTE_DATE5,VIEW,DATE,7,0
T,Z,WIS_RESOURCES_B,ATTRIBUTE_TIMESTAMP1,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RESOURCES_B,ATTRIBUTE_TIMESTAMP2,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RESOURCES_B,ATTRIBUTE_TIMESTAMP3,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RESOURCES_B,ATTRIBUTE_TIMESTAMP4,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RESOURCES_B,ATTRIBUTE_TIMESTAMP5,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RESOURCES_TL,RESOURCE_ID,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_TL,LANGUAGE,VIEW,VARCHAR2,16,4
T,Z,WIS_RESOURCES_TL,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_TL,RESOURCE_NAME,VIEW,VARCHAR2,480,120
T,Z,WIS_RESOURCES_TL,SOURCE_LANG,VIEW,VARCHAR2,16,4
T,Z,WIS_RESOURCES_TL,RESOURCE_DESCRIPTION,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_TL,CREATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_RESOURCES_TL,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RESOURCES_TL,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_RESOURCES_TL,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RESOURCES_TL,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
T,Z,WIS_RESOURCES_VL,RESOURCE_ID,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,ORGANIZATION_ID,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,RESOURCE_TYPE,VIEW,VARCHAR2,120,30
T,Z,WIS_RESOURCES_VL,RESOURCE_CODE,VIEW,VARCHAR2,120,30
T,Z,WIS_RESOURCES_VL,RESOURCE_NAME,VIEW,VARCHAR2,480,120
T,Z,WIS_RESOURCES_VL,RESOURCE_DESCRIPTION,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,RESOURCE_CLASS_CODE,VIEW,VARCHAR2,120,30
T,Z,WIS_RESOURCES_VL,UOM_CODE,VIEW,VARCHAR2,12,3
T,Z,WIS_RESOURCES_VL,COSTED_FLAG,VIEW,VARCHAR2,4,1
T,Z,WIS_RESOURCES_VL,INACTIVE_DATE,VIEW,DATE,7,0
T,Z,WIS_RESOURCES_VL,PJC_EXPENDITURE_TYPE_ID,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,IOT_SYNC_STATUS,VIEW,VARCHAR2,120,30
T,Z,WIS_RESOURCES_VL,AUTO_EQUIPMENT_FLAG,VIEW,VARCHAR2,4,1
T,Z,WIS_RESOURCES_VL,HCM_SCHEDULING_GROUP_CODE,VIEW,VARCHAR2,120,30
T,Z,WIS_RESOURCES_VL,CREATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_RESOURCES_VL,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RESOURCES_VL,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_RESOURCES_VL,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RESOURCES_VL,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CATEGORY,VIEW,VARCHAR2,320,80
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR1,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR2,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR3,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR4,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR5,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR6,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR7,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR8,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR9,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR10,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR11,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR12,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR13,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR14,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR15,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR16,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR17,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR18,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR19,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_CHAR20,VIEW,VARCHAR2,960,240
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_NUMBER1,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_NUMBER2,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_NUMBER3,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_NUMBER4,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_NUMBER5,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_NUMBER6,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_NUMBER7,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_NUMBER8,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_NUMBER9,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_NUMBER10,VIEW,NUMBER,22,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_DATE1,VIEW,DATE,7,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_DATE2,VIEW,DATE,7,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_DATE3,VIEW,DATE,7,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_DATE4,VIEW,DATE,7,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_DATE5,VIEW,DATE,7,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_TIMESTAMP1,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_TIMESTAMP2,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_TIMESTAMP3,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_TIMESTAMP4,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RESOURCES_VL,ATTRIBUTE_TIMESTAMP5,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULES,RULE_ID,VIEW,NUMBER,22,0
T,Z,WIS_RULES,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
T,Z,WIS_RULES,BILL_SEQUENCE_ID,VIEW,NUMBER,22,0
T,Z,WIS_RULES,ORGANIZATION_ID,VIEW,NUMBER,22,0
T,Z,WIS_RULES,RULE_TEXT,VIEW,CLOB,4000,0
T,Z,WIS_RULES,CREATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_RULES,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULES,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_RULES,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULES,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
T,Z,WIS_RULES,ATTRIBUTE_CATEGORY,VIEW,VARCHAR2,320,80
T,Z,WIS_RULES,ATTRIBUTE_CHAR1,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR2,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR3,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR4,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR5,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR6,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR7,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR8,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR9,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR10,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR11,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR12,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR13,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR14,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR15,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR16,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR17,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR18,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR19,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_CHAR20,VIEW,VARCHAR2,960,240
T,Z,WIS_RULES,ATTRIBUTE_NUMBER1,VIEW,NUMBER,22,0
T,Z,WIS_RULES,ATTRIBUTE_NUMBER2,VIEW,NUMBER,22,0
T,Z,WIS_RULES,ATTRIBUTE_NUMBER3,VIEW,NUMBER,22,0
T,Z,WIS_RULES,ATTRIBUTE_NUMBER4,VIEW,NUMBER,22,0
T,Z,WIS_RULES,ATTRIBUTE_NUMBER5,VIEW,NUMBER,22,0
T,Z,WIS_RULES,ATTRIBUTE_NUMBER6,VIEW,NUMBER,22,0
T,Z,WIS_RULES,ATTRIBUTE_NUMBER7,VIEW,NUMBER,22,0
T,Z,WIS_RULES,ATTRIBUTE_NUMBER8,VIEW,NUMBER,22,0
T,Z,WIS_RULES,ATTRIBUTE_NUMBER9,VIEW,NUMBER,22,0
T,Z,WIS_RULES,ATTRIBUTE_NUMBER10,VIEW,NUMBER,22,0
T,Z,WIS_RULES,ATTRIBUTE_DATE1,VIEW,DATE,7,0
T,Z,WIS_RULES,ATTRIBUTE_DATE2,VIEW,DATE,7,0
T,Z,WIS_RULES,ATTRIBUTE_DATE3,VIEW,DATE,7,0
T,Z,WIS_RULES,ATTRIBUTE_DATE4,VIEW,DATE,7,0
T,Z,WIS_RULES,ATTRIBUTE_DATE5,VIEW,DATE,7,0
T,Z,WIS_RULES,ATTRIBUTE_TIMESTAMP1,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULES,ATTRIBUTE_TIMESTAMP2,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULES,ATTRIBUTE_TIMESTAMP3,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULES,ATTRIBUTE_TIMESTAMP4,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULES,ATTRIBUTE_TIMESTAMP5,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULE_EXPRESSION_NODES,RULE_ID,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,SEQUENCE_NUMBER,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,PARENT_SEQUENCE_NUMBER,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,NODE_TYPE,VIEW,VARCHAR2,120,30
T,Z,WIS_RULE_EXPRESSION_NODES,TIA_NAME,VIEW,VARCHAR2,400,100
T,Z,WIS_RULE_EXPRESSION_NODES,DATA_TYPE_CODE,VIEW,VARCHAR2,4,1
T,Z,WIS_RULE_EXPRESSION_NODES,VALUE,VIEW,VARCHAR2,600,150
T,Z,WIS_RULE_EXPRESSION_NODES,VALUE_NUMBER,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,OPERATOR_CODE,VIEW,VARCHAR2,120,30
T,Z,WIS_RULE_EXPRESSION_NODES,KEYWORD_CODE,VIEW,VARCHAR2,120,30
T,Z,WIS_RULE_EXPRESSION_NODES,COMPONENT_ITEM_HIERARCHY,VIEW,CLOB,4000,0
T,Z,WIS_RULE_EXPRESSION_NODES,INVENTORY_ITEM_ID,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,ORGANIZATION_ID,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,CREATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_RULE_EXPRESSION_NODES,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULE_EXPRESSION_NODES,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_RULE_EXPRESSION_NODES,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULE_EXPRESSION_NODES,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CATEGORY,VIEW,VARCHAR2,320,80
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR1,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR2,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR3,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR4,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR5,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR6,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR7,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR8,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR9,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR10,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR11,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR12,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR13,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR14,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR15,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR16,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR17,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR18,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR19,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_CHAR20,VIEW,VARCHAR2,960,240
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_NUMBER1,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_NUMBER2,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_NUMBER3,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_NUMBER4,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_NUMBER5,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_NUMBER6,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_NUMBER7,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_NUMBER8,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_NUMBER9,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_NUMBER10,VIEW,NUMBER,22,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_DATE1,VIEW,DATE,7,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_DATE2,VIEW,DATE,7,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_DATE3,VIEW,DATE,7,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_DATE4,VIEW,DATE,7,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_DATE5,VIEW,DATE,7,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_TIMESTAMP1,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_TIMESTAMP2,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_TIMESTAMP3,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_TIMESTAMP4,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_RULE_EXPRESSION_NODES,ATTRIBUTE_TIMESTAMP5,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_SETUP_OBJECT_DEFAULTS,SETUP_OBJECT_ID,VIEW,NUMBER,22,0
T,Z,WIS_SETUP_OBJECT_DEFAULTS,SETUP_OBJECT_ID,VIEW,NUMBER,22,0
T,Z,WIS_SETUP_OBJECT_DEFAULTS,SETUP_OBJECT_NAME,VIEW,VARCHAR2,120,30
T,Z,WIS_SETUP_OBJECT_DEFAULTS,SETUP_OBJECT_NAME,VIEW,VARCHAR2,120,30
T,Z,WIS_SETUP_OBJECT_DEFAULTS,CODE,VIEW,VARCHAR2,120,30
T,Z,WIS_SETUP_OBJECT_DEFAULTS,CODE,VIEW,VARCHAR2,120,30
T,Z,WIS_SETUP_OBJECT_DEFAULTS,NAME,VIEW,VARCHAR2,480,120
T,Z,WIS_SETUP_OBJECT_DEFAULTS,NAME,VIEW,VARCHAR2,480,120
T,Z,WIS_SETUP_OBJECT_DEFAULTS,DESCRIPTION,VIEW,VARCHAR2,960,240
T,Z,WIS_SETUP_OBJECT_DEFAULTS,DESCRIPTION,VIEW,VARCHAR2,960,240
T,Z,WIS_SETUP_OBJECT_DEFAULTS,SEEDED_FLAG,VIEW,VARCHAR2,4,1
T,Z,WIS_SETUP_OBJECT_DEFAULTS,SEEDED_FLAG,VIEW,VARCHAR2,4,1
T,Z,WIS_SETUP_OBJECT_DEFAULTS,CREATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_SETUP_OBJECT_DEFAULTS,CREATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_SETUP_OBJECT_DEFAULTS,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_SETUP_OBJECT_DEFAULTS,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_SETUP_OBJECT_DEFAULTS,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_SETUP_OBJECT_DEFAULTS,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_SETUP_OBJECT_DEFAULTS,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_SETUP_OBJECT_DEFAULTS,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_SETUP_OBJECT_DEFAULTS,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
T,Z,WIS_SETUP_OBJECT_DEFAULTS,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
T,Z,WIS_SETUP_OBJECT_DEFAULTS,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
T,Z,WIS_SETUP_OBJECT_DEFAULTS,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
T,Z,WIS_SETUP_OBJECT_DEFAULTS,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
T,Z,WIS_SETUP_OBJECT_DEFAULTS,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
T,Z,WIS_SETUP_OBJECT_DEFAULTS,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
T,Z,WIS_SETUP_OBJECT_DEFAULTS,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
T,Z,WIS_STANDARD_OPERATIONS_B,STANDARD_OPERATION_ID,VIEW,NUMBER,22,0
T,Z,WIS_STANDARD_OPERATIONS_B,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
T,Z,WIS_STANDARD_OPERATIONS_B,STANDARD_OPERATION_CODE,VIEW,VARCHAR2,120,30
T,Z,WIS_STANDARD_OPERATIONS_B,OPERATION_TYPE,VIEW,VARCHAR2,120,30
T,Z,WIS_STANDARD_OPERATIONS_B,COUNT_POINT_FLAG,VIEW,VARCHAR2,4,1
T,Z,WIS_STANDARD_OPERATIONS_B,AUTO_TRANSACT_FLAG,VIEW,VARCHAR2,4,1
T,Z,WIS_STANDARD_OPERATIONS_B,ORGANIZATION_ID,VIEW,NUMBER,22,0
T,Z,WIS_STANDARD_OPERATIONS_B,WORK_CENTER_ID,VIEW,NUMBER,22,0
T,Z,WIS_STANDARD_OPERATIONS_B,INACTIVE_DATE,VIEW,DATE,7,0
T,Z,WIS_STANDARD_OPERATIONS_B,USED_IN_AUTO_WD_FLAG,VIEW,VARCHAR2,4,1
T,Z,WIS_STANDARD_OPERATIONS_B,OSP_ITEM_ID,VIEW,NUMBER,22,0
T,Z,WIS_STANDARD_OPERATIONS_B,SUPPLIER_ID,VIEW,NUMBER,22,0
T,Z,WIS_STANDARD_OPERATIONS_B,SUPPLIER_SITE_ID,VIEW,NUMBER,22,0
T,Z,WIS_STANDARD_OPERATIONS_B,LEAD_TIME_UOM,VIEW,VARCHAR2,12,3
T,Z,WIS_STANDARD_OPERATIONS_B,FIXED_LEAD_TIME,VIEW,NUMBER,22,0
T,Z,WIS_STANDARD_OPERATIONS_B,VARIABLE_LEAD_TIME,VIEW,NUMBER,22,0
T,Z,WIS_STANDARD_OPERATIONS_B,ADDL_MTL_AT_MANUAL_ISSUE,VIEW,VARCHAR2,120,30
T,Z,WIS_STANDARD_OPERATIONS_B,OP_COMPL_WITH_UNDER_ISSUE,VIEW,VARCHAR2,120,30
T,Z,WIS_STANDARD_OPERATIONS_B,OP_COMPL_WITH_OPEN_EXCEPTIONS,VIEW,VARCHAR2,120,30
T,Z,WIS_STANDARD_OPERATIONS_B,REASON_FOR_REPAIR_CODE_ID,VIEW,NUMBER,22,0
T,Z,WIS_STANDARD_OPERATIONS_B,REPAIR_TXN_CODE_ID,VIEW,NUMBER,22,0
T,Z,WIS_STANDARD_OPERATIONS_B,WORK_ACCOMPLISHED_CODE_ID,VIEW,NUMBER,22,0
T,Z,WIS_STANDARD_OPERATIONS_B,OP_YIELD_FACTOR,VIEW,NUMBER,22,0
T,Z,WIS_STANDARD_OPERATIONS_B,CREATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_STANDARD_OPERATIONS_B,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_STANDARD_OPERATIONS_B,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
T,Z,WIS_STANDARD_OPERATIONS_B,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
T,Z,WIS_STANDARD_OPERATIONS_B,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CATEGORY,VIEW,VARCHAR2,320,80
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR1,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR2,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR3,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR4,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR5,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR6,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR7,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR8,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR9,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR10,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR11,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR12,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR13,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR14,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR15,VIEW,VARCHAR2,960,240
T,Z,WIS_STANDARD_OPERATIONS_B,ATTRIBUTE_CHAR16,VIEW,VARCHAR2,960,240
