P_START_LETTER,P_END_LETTER,TABLE_NAME,COLUMN_NAME,OBJECT_TYPE,DATA_TYPE,DATA_LENGTH,CHAR_LENGTH
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER2,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER3,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER4,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER5,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER6,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER7,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER8,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER9,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER10,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER11,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER12,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER13,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER14,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER15,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER16,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER17,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER18,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER19,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_NUMBER20,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE1,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE2,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE3,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE4,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE5,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE6,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE7,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE8,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE9,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE10,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE11,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE12,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE13,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE14,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,ASS_ATTRIBUTE_DATE15,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_F,UNION_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,SENIORITY_BASIS,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_F,OVERTIME_PERIOD,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_F,SOURCE_ASSIGNMENT_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASSIGNMENT_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,EFFECTIVE_START_DATE,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,EFFECTIVE_END_DATE,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,BUSINESS_GROUP_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,PERSON_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,PERIOD_OF_SERVICE_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASSIGNMENT_TYPE,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,ASSIGNMENT_NUMBER,VIEW,VARCHAR2,200,50
P,P,PER_ALL_ASSIGNMENTS_M,ASSIGNMENT_SEQUENCE,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASSIGNMENT_STATUS_TYPE_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,PRIMARY_FLAG,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,ORGANIZATION_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,JOB_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,LOCATION_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,POSITION_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,GRADE_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,GRADE_LADDER_PGM_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,PEOPLE_GROUP_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,COLLECTIVE_AGREEMENT_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,BARGAINING_UNIT_CODE,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,LABOUR_UNION_MEMBER_FLAG,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,CAGR_GRADE_DEF_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,CAGR_ID_FLEX_NUM,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,CONTRACT_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,MANAGER_FLAG,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,DATE_PROBATION_END,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,PROBATION_PERIOD,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,PROBATION_UNIT,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,NORMAL_HOURS,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,FREQUENCY,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,WORK_AT_HOME,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,TIME_NORMAL_FINISH,VIEW,VARCHAR2,20,5
P,P,PER_ALL_ASSIGNMENTS_M,TIME_NORMAL_START,VIEW,VARCHAR2,20,5
P,P,PER_ALL_ASSIGNMENTS_M,NOTICE_PERIOD,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,NOTICE_PERIOD_UOM,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,DEFAULT_CODE_COMB_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,EMPLOYEE_CATEGORY,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,EMPLOYMENT_CATEGORY,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,ESTABLISHMENT_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,HOURLY_SALARIED_CODE,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,SAL_REVIEW_PERIOD,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,SAL_REVIEW_PERIOD_FREQUENCY,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,JOB_POST_SOURCE_NAME,VIEW,VARCHAR2,960,240
P,P,PER_ALL_ASSIGNMENTS_M,PROJECT_TITLE,VIEW,VARCHAR2,320,80
P,P,PER_ALL_ASSIGNMENTS_M,PERSON_REFERRED_BY_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,PO_HEADER_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,PO_LINE_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,RECRUITER_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,RECRUITMENT_ACTIVITY_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,VACANCY_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,APPLICANT_RANK,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,POSTING_CONTENT_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,SOURCE_ORGANIZATION_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,SOURCE_TYPE,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,PROJECTED_ASSIGNMENT_END,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,SET_OF_BOOKS_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,SOFT_CODING_KEYFLEX_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,SPECIAL_CEILING_STEP_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,VENDOR_ASSIGNMENT_NUMBER,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,VENDOR_EMPLOYEE_NUMBER,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,VENDOR_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,VENDOR_SITE_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_CATEGORY,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE1,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE2,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE3,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE4,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE5,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE6,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE7,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE8,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE9,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE10,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE11,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE12,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE13,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE14,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE15,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE16,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE17,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE18,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE19,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE20,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE21,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE22,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE23,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE24,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE25,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE26,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE27,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE28,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE29,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE30,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,CREATED_BY,VIEW,VARCHAR2,256,64
P,P,PER_ALL_ASSIGNMENTS_M,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PER_ALL_ASSIGNMENTS_M,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PER_ALL_ASSIGNMENTS_M,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
P,P,PER_ALL_ASSIGNMENTS_M,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
P,P,PER_ALL_ASSIGNMENTS_M,WORK_TERMS_ASSIGNMENT_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ACTION_CODE,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,ASSIGNMENT_NAME,VIEW,VARCHAR2,320,80
P,P,PER_ALL_ASSIGNMENTS_M,ASSIGNMENT_STATUS_TYPE,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,AUTO_END_FLAG,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,DUTIES_TYPE,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,EFFECTIVE_SEQUENCE,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,EXPENSE_CHECK_ADDRESS,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,INTERNAL_BUILDING,VIEW,VARCHAR2,180,45
P,P,PER_ALL_ASSIGNMENTS_M,INTERNAL_FLOOR,VIEW,VARCHAR2,180,45
P,P,PER_ALL_ASSIGNMENTS_M,INTERNAL_LOCATION,VIEW,VARCHAR2,320,80
P,P,PER_ALL_ASSIGNMENTS_M,INTERNAL_MAILSTOP,VIEW,VARCHAR2,180,45
P,P,PER_ALL_ASSIGNMENTS_M,INTERNAL_OFFICE_NUMBER,VIEW,VARCHAR2,180,45
P,P,PER_ALL_ASSIGNMENTS_M,LEGAL_ENTITY_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,LEGISLATION_CODE,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,LINKAGE_TYPE,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,PARENT_ASSIGNMENT_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,PERSON_TYPE_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,PRIMARY_WORK_TERMS_FLAG,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,PRIMARY_ASSIGNMENT_FLAG,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,PRIMARY_WORK_RELATION_FLAG,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,PROJECTED_START_DATE,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,REASON_CODE,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,SYSTEM_PERSON_TYPE,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,BUSINESS_UNIT_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,BILLING_TITLE,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,STEP_ENTRY_DATE,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,TAX_ADDRESS_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE31,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE32,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE33,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE34,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE35,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE36,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE37,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE38,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE39,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE40,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE41,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE42,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE43,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE44,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE45,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE46,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE47,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE48,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE49,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE50,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,RECORD_CREATOR,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,ACTION_OCCURRENCE_ID,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,PROPOSED_WORKER_TYPE,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,RETIREMENT_AGE,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,RETIREMENT_DATE,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,POSITION_OVERRIDE_FLAG,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,EFFECTIVE_LATEST_CHANGE,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,ALLOW_ASG_OVERRIDE_FLAG,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER1,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER2,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER3,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER4,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER5,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER6,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER7,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER8,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER9,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER10,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER11,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER12,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER13,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER14,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER15,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER16,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER17,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER18,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER19,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_NUMBER20,VIEW,NUMBER,22,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE1,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE2,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE3,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE4,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE5,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE6,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE7,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE8,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE9,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE10,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE11,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE12,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE13,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE14,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASS_ATTRIBUTE_DATE15,VIEW,DATE,7,0
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION_CATEGORY,VIEW,VARCHAR2,120,30
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION1,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION2,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION3,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION4,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION5,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION6,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION7,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION8,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION9,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION10,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION11,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION12,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION13,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION14,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION15,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION16,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION17,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION18,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION19,VIEW,VARCHAR2,600,150
P,P,PER_ALL_ASSIGNMENTS_M,ASG_INFORMATION20,VIEW,VARCHAR2,600,150
